Здание ID,Тип здания,Информация о здании,Кол-во организаций,Организации
784577066,way,{'building': 'house'},0,
784577067,way,{'building': 'house'},0,
784577068,way,{'building': 'house'},0,
784577069,way,{'building': 'house'},0,
784577070,way,{'building': 'house'},0,
784577071,way,{'building': 'house'},0,
784577072,way,{'building': 'house'},0,
784577073,way,{'building': 'house'},0,
784577074,way,{'building': 'house'},0,
784577075,way,{'building': 'house'},0,
784588322,way,{'building': 'house'},0,
784588323,way,{'building': 'house'},0,
784588324,way,{'building': 'house'},0,
784588325,way,{'building': 'house'},0,
784588326,way,{'building': 'house'},0,
784588327,way,{'building': 'house'},0,
784588328,way,{'building': 'house'},0,
784588329,way,{'building': 'house'},0,
784588330,way,{'building': 'house'},0,
784588347,way,"{'addr:housenumber': '415', 'addr:place': 'СНТ «Быковка»', 'building': 'house'}",0,
784588348,way,{'building': 'house'},0,
784588349,way,{'building': 'house'},0,
784588350,way,{'building': 'house'},0,
784588351,way,{'building': 'house'},0,
784588352,way,{'building': 'house'},0,
784588353,way,{'building': 'house'},0,
784588355,way,{'building': 'house'},0,
784588356,way,{'building': 'house'},0,
784588357,way,{'building': 'house'},0,
784588358,way,{'building': 'house'},0,
784588359,way,{'building': 'house'},0,
784588360,way,{'building': 'house'},0,
784588361,way,{'building': 'house'},0,
784588362,way,{'building': 'house'},0,
784588363,way,{'building': 'house'},0,
784588364,way,{'building': 'house'},0,
784588365,way,{'building': 'house'},0,
784588366,way,{'building': 'house'},0,
784588367,way,{'building': 'house'},0,
784588368,way,{'building': 'house'},0,
784588369,way,{'building': 'house'},0,
784588370,way,{'building': 'house'},0,
784588371,way,{'building': 'house'},0,
784588372,way,{'building': 'house'},0,
784588373,way,{'building': 'house'},0,
784588374,way,{'building': 'house'},0,
784588375,way,{'building': 'house'},0,
784588376,way,{'building': 'house'},0,
784588377,way,{'building': 'house'},0,
784588378,way,{'building': 'house'},0,
784588379,way,{'building': 'house'},0,
784588380,way,{'building': 'house'},0,
784588381,way,{'building': 'house'},0,
784588382,way,{'building': 'house'},0,
784588383,way,{'building': 'house'},0,
784588384,way,{'building': 'house'},0,
784588385,way,{'building': 'house'},0,
784588387,way,{'building': 'house'},0,
784590082,way,{'building': 'house'},0,
784590083,way,{'building': 'house'},0,
784590084,way,"{'addr:housenumber': '376', 'addr:place': 'СНТ «Быковка»', 'building': 'house'}",0,
784590091,way,{'building': 'house'},0,
784590093,way,{'building': 'house'},0,
784590094,way,{'building': 'house'},0,
784590095,way,{'building': 'house'},0,
784590096,way,{'building': 'house'},0,
784590097,way,{'building': 'house'},0,
784590098,way,{'building': 'house'},0,
784590099,way,{'building': 'house'},0,
784590100,way,{'building': 'house'},0,
784590101,way,{'building': 'house'},0,
784590102,way,{'building': 'house'},0,
784590103,way,{'building': 'house'},0,
784590104,way,{'building': 'house'},0,
784590105,way,{'building': 'house'},0,
784590106,way,{'building': 'house'},0,
784590107,way,{'building': 'house'},0,
784590108,way,{'building': 'house'},0,
784590109,way,{'building': 'house'},0,
784590110,way,{'building': 'house'},0,
784597528,way,{'building': 'house'},0,
784597529,way,{'building': 'house'},0,
784597530,way,{'building': 'house'},0,
784597531,way,{'building': 'house'},0,
784597532,way,{'building': 'house'},0,
784597533,way,{'building': 'house'},0,
784597534,way,{'building': 'house'},0,
784597535,way,{'building': 'house'},0,
784597536,way,{'building': 'house'},0,
784597537,way,{'building': 'house'},0,
784597538,way,{'building': 'house'},0,
784597539,way,{'building': 'house'},0,
784597561,way,{'building': 'house'},0,
784597572,way,{'building': 'house'},0,
819895703,way,"{'building': 'yes', 'building:levels': '1'}",0,
880913683,way,"{'addr:housenumber': '165', 'addr:place': 'СНТ «Быковка»', 'building': 'house'}",0,
880913684,way,{'building': 'house'},0,
880913685,way,"{'addr:housenumber': '156', 'addr:place': 'СНТ «Быковка»', 'building': 'house', 'source:addr': 'ЕГРН'}",0,
880913686,way,{'building': 'house'},0,
880913687,way,"{'addr:housenumber': '152', 'addr:place': 'СНТ «Быковка»', 'building': 'house', 'source:addr': 'ЕГРН'}",0,
880913688,way,{'building': 'house'},0,
880913689,way,{'building': 'house'},0,
880913690,way,{'building': 'house'},0,
881851844,way,{'building': 'house'},0,
881851845,way,{'building': 'house'},0,
881851846,way,{'building': 'house'},0,
881851847,way,{'building': 'house'},0,
1299354085,way,{'building': 'yes'},0,
1413465150,way,{'building': 'yes'},0,
1416047935,way,{'building': 'yes'},0,
1417369416,way,{'building': 'yes'},0,
234080302,way,"{'addr:housenumber': '14', 'addr:street': 'улица Наркомвод', 'building': 'hangar'}",0,
234080305,way,{'building': 'yes'},0,
234080327,way,{'building': 'yes'},0,
237978301,way,{'building': 'yes'},0,
237978307,way,{'building': 'yes'},0,
237978330,way,{'building': 'yes'},0,
237978342,way,{'building': 'yes'},0,
237979092,way,"{'addr:housenumber': '10', 'addr:place': 'СНТ «Поднятая целина»', 'building': 'house'}",0,
710001401,way,"{'addr:housenumber': '18', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
784831600,way,"{'addr:housenumber': '1', 'addr:place': ""СТ ''Дружба''"", 'building': 'house'}",0,
784831601,way,{'building': 'house'},0,
784831602,way,{'building': 'house'},0,
784831603,way,{'building': 'house'},0,
784831604,way,{'building': 'house'},0,
1188804776,way,{'building': 'garages'},0,
1188804777,way,{'building': 'garages'},0,
1188804778,way,{'building': 'garages'},0,
1188804779,way,{'building': 'garages'},0,
1188804780,way,{'building': 'garages'},0,
1188804781,way,{'building': 'garages'},0,
1188804782,way,{'building': 'garages'},0,
1188804783,way,{'building': 'garages'},0,
1188804784,way,{'building': 'garages'},0,
1188804785,way,{'building': 'garages'},0,
1188804786,way,{'building': 'garages'},0,
1188804787,way,{'building': 'garages'},0,
1188804788,way,{'building': 'garages'},0,
1188804789,way,{'building': 'garages'},0,
1188804790,way,{'building': 'garages'},0,
1188804791,way,{'building': 'garages'},0,
1188804792,way,{'building': 'garages'},0,
1188804793,way,{'building': 'garages'},0,
1188804794,way,{'building': 'garages'},0,
1296702297,way,{'building': 'yes'},0,
1296929331,way,"{'addr:housenumber': '322', 'addr:place': 'СНТ «Поднятая целина»', 'building': 'yes'}",0,
1299847472,way,"{'addr:housenumber': '29 с1', 'addr:place': 'СНТ «Мичуринец»', 'building': 'yes'}",0,
1379407416,way,{'building': 'yes'},0,
1382657354,way,{'building': 'yes'},0,
1383325224,way,{'building': 'yes'},0,
1391761747,way,{'building': 'yes'},0,
1393844676,way,{'building': 'yes'},0,
1394932983,way,{'building': 'yes'},0,
1395917404,way,{'building': 'yes'},0,
1415476710,way,{'building': 'yes'},0,
1416264097,way,{'building': 'yes'},0,
1416307835,way,{'building': 'yes'},0,
119305453,way,"{'addr:housenumber': '13', 'addr:postcode': '140185', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",1,"{'type': 'node', 'id': 1903812758, 'lat': 55.5801434, 'lon': 38.1114414, 'tags': {'contact:phone': '+7 964 5538350', 'name': 'Мини Отель Кулон', 'tourism': 'hotel'}}"
234080301,way,"{'addr:housenumber': '12 с9', 'addr:postcode': '140185', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
237978303,way,"{'addr:housenumber': '12 с3', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
237978314,way,"{'addr:housenumber': '12 с6', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
237978315,way,{'building': 'yes'},0,
237978320,way,"{'addr:housenumber': '12 с7', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
237978333,way,{'building': 'yes'},0,
237978334,way,{'building': 'yes'},0,
237978338,way,"{'addr:housenumber': '12 с2', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
237978856,way,"{'addr:housenumber': '12', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
237978861,way,"{'addr:housenumber': '12 с8', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
237978862,way,{'building': 'garages'},0,
237978868,way,{'building': 'yes'},0,
237978870,way,{'building': 'yes'},0,
237978871,way,{'building': 'yes'},0,
237979093,way,{'building': 'yes'},0,
237979094,way,{'building': 'yes'},0,
285741559,way,"{'addr:housenumber': '12 с4', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
285741807,way,"{'addr:housenumber': '12 с5', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
285742421,way,"{'addr:housenumber': '12 с1', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
305815022,way,{'building': 'yes'},0,
305815023,way,{'building': 'yes'},1,"{'type': 'node', 'id': 1968287494, 'lat': 55.5780278, 'lon': 38.1107597, 'tags': {'name': 'Гамбургер', 'opening_hours': '24/7', 'shop': 'convenience'}}"
681623904,way,"{'building': 'service', 'man_made': 'water_well', 'name': 'Скважина 4/9', 'ref': '4/9'}",0,
681623906,way,"{'building': 'service', 'man_made': 'water_well', 'name': 'Скважина 1/8', 'ref': '1/8'}",0,
681623907,way,"{'abandoned': 'yes', 'abandoned:man_made': 'water_well', 'building': 'yes'}",0,
710001399,way,"{'addr:housenumber': '8А с2', 'addr:postcode': '140185', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
710001400,way,"{'addr:housenumber': '8А', 'addr:postcode': '140185', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
233732415,way,"{'addr:housenumber': '1 к16', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'industrial', 'description': 'Криогенная сверхзвуковая', 'name': 'Т-106'}",0,
234080303,way,"{'addr:housenumber': '14 с1', 'addr:postcode': '140185', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",1,"{'type': 'node', 'id': 8670842660, 'lat': 55.5801502, 'lon': 38.1099084, 'tags': {'addr:housenumber': '14Б', 'addr:street': 'Кооперативная улица', 'name': 'Полёт', 'phone': '+7 933 7772277; +7 495 7409195', 'tourism': 'hotel'}}"
234080304,way,"{'addr:housenumber': '12', 'addr:postcode': '140185', 'addr:street': 'Кооперативная улица', 'building': 'yes'}",0,
234222590,way,"{'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'hangar', 'description': 'Полунатурная дозвуковая', 'name': 'Т-101'}",0,
242462794,way,{'building': 'yes'},0,
242693875,way,"{'addr:housenumber': '1 к17', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'yes'}",0,
246283248,way,"{'addr:housenumber': '1 к29', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'yes'}",0,
305815396,way,{'building': 'garages'},0,
305815397,way,{'building': 'garages'},0,
305815398,way,{'building': 'garages'},0,
305815399,way,{'building': 'garages'},0,
784831598,way,{'building': 'house'},0,
1188804795,way,{'building': 'garages'},0,
237978852,way,{'building': 'yes'},0,
237978857,way,{'building': 'yes'},0,
246283243,way,{'building': 'yes'},0,
246283244,way,{'building': 'yes'},0,
305815395,way,{'building': 'garages'},0,
710001402,way,{'building': 'yes'},0,
710001403,way,{'building': 'yes'},0,
710001404,way,{'building': 'yes'},0,
710001405,way,{'building': 'yes'},0,
710001406,way,{'building': 'yes'},0,
784597515,way,{'building': 'house'},0,
784597516,way,{'building': 'house'},0,
784597517,way,{'building': 'house'},0,
784597518,way,{'building': 'house'},0,
784597519,way,{'building': 'house'},0,
784597520,way,{'building': 'house'},0,
784597521,way,{'building': 'house'},0,
784597522,way,{'building': 'house'},0,
784597523,way,{'building': 'house'},0,
784597524,way,{'building': 'house'},0,
784597525,way,{'building': 'house'},0,
784597526,way,{'building': 'house'},0,
784597527,way,{'building': 'house'},0,
784831582,way,{'building': 'house'},0,
784831583,way,{'building': 'house'},0,
784831584,way,{'building': 'house'},0,
784831585,way,{'building': 'house'},0,
784831587,way,"{'addr:housenumber': '49', 'addr:place': ""СНТ ''Дружба''"", 'building': 'house'}",0,
784831588,way,{'building': 'house'},0,
784831589,way,{'building': 'house'},0,
784831590,way,{'building': 'house'},0,
784831591,way,{'building': 'house'},0,
784831592,way,{'building': 'house'},0,
784831593,way,{'building': 'house'},0,
784831594,way,{'building': 'house'},0,
784831595,way,{'building': 'house'},0,
784831596,way,{'building': 'house'},0,
784831597,way,{'building': 'house'},0,
784831599,way,{'building': 'house'},0,
784831605,way,{'building': 'house'},0,
784831606,way,{'building': 'house'},0,
784831607,way,{'building': 'house'},0,
784831608,way,{'building': 'house'},0,
784831609,way,{'building': 'house'},0,
784831610,way,{'building': 'house'},0,
784831611,way,{'building': 'house'},0,
784831612,way,{'building': 'house'},0,
784831613,way,{'building': 'house'},0,
784831614,way,{'building': 'house'},0,
784831616,way,{'building': 'house'},0,
784831617,way,{'building': 'house'},0,
784831618,way,{'building': 'house'},0,
784831619,way,{'building': 'house'},0,
784831620,way,{'building': 'house'},0,
784831621,way,{'building': 'house'},0,
784831622,way,{'building': 'house'},0,
784831623,way,{'building': 'house'},0,
784831624,way,{'building': 'house'},0,
784831625,way,{'building': 'house'},0,
784831626,way,{'building': 'house'},0,
784831627,way,"{'addr:housenumber': '55', 'addr:place': 'СНТ Дружба', 'building': 'house'}",0,
784831628,way,{'building': 'house'},0,
819895704,way,{'building': 'yes'},0,
819895705,way,{'building': 'house'},0,
237978858,way,{'building': 'yes'},0,
246283239,way,{'building': 'yes'},0,
246283241,way,{'building': 'yes'},0,
246283242,way,{'building': 'yes'},0,
246283245,way,{'building': 'yes'},0,
246283246,way,{'building': 'yes'},0,
246283247,way,{'building': 'yes'},0,
246283249,way,"{'addr:housenumber': '1 к26', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'yes'}",0,
256705622,way,"{'addr:housenumber': '1 к22', 'addr:postcode': '140181', 'addr:street': 'улица Жуковского', 'building': 'yes'}",0,
681623909,way,"{'building': 'service', 'man_made': 'water_well', 'name': 'Скважина 2/10', 'ref': '2/10'}",0,
681623910,way,{'building': 'service'},0,
717186815,way,{'building': 'yes'},0,
1383618866,way,{'building': 'yes'},0,
236233811,way,"{'amenity': 'place_of_worship', 'building': 'church', 'denomination': 'russian_orthodox', 'name': 'Церковь Рождества Иоанна Предтечи', 'ref:temples.ru': '2970', 'religion': 'christian', 'start_date': '1998'}",0,
236233833,way,{'building': 'yes'},0,
236233879,way,{'building': 'yes'},0,
236234013,way,{'building': 'hangar'},0,
236234040,way,{'building': 'yes'},0,
236234188,way,{'building': 'yes'},0,
236234189,way,{'building': 'yes'},0,
236234341,way,{'building': 'yes'},0,
236234692,way,{'building': 'yes'},0,
878948822,way,{'building': 'yes'},0,
1417409512,way,{'building': 'yes'},0,
236235921,way,{'building': 'yes'},0,
242940469,way,"{'amenity': 'place_of_worship', 'building': 'church', 'denomination': 'russian_orthodox', 'name': 'Церковь Новомучеников Новорождествинских', 'ref:temples.ru': '2972', 'religion': 'christian', 'start_date': '2006'}",0,
33803127,way,"{'addr:housenumber': '7', 'addr:street': 'улица Наркомвод', 'amenity': 'car_wash', 'building': 'yes', 'name': 'Автомойка, Антикоррозийная обработкая'}",0,
